sample ID	[Eubacterium]	[Prevotella]	[Ruminococcus]	Abiotrophia	Achromobacter	Acidovorax	Acinetobacter	Actinobacillus	Actinobaculum	Actinomyces	Aerococcus	Aeromonas	Aggregatibacter	Agrobacterium	Akkermansia	Alcaligenes	Alistipes	Allobaculum	Alloiococcus	Anaerococcus	Anaerolinea	Anaerotruncus	Aquabacterium	Arcobacter	Arthrobacter	Atopobium	Bacillus	Bacteroides	Bifidobacterium	Blautia	Brevibacterium	Brevundimonas	Bulleidia	Burkholderia	Butyricimonas	Caldicoprobacter	Campylobacter	Candidatus Solibacter	Candidatus Xiphinematobacter	CandidatusArthromitus	Capnocytophaga	Carnobacterium	Cellvibrio	Cetobacterium	Chitinophaga	Chryseobacterium	Cloacibacterium	Clostridium	Comamonas	Coprococcus	Corynebacterium	Cupriavidus	Cystobacter	DA101	Deinococcus	Delftia	Dermabacter	Desulfovibrio	Devosia	Dialister	Dok59	Dokdonella	Dorea	Dyadobacter	E6	Enhydrobacter	Enterobacter	Enterococcus	Exiguobacterium	Faecalibacterium	Filifactor	Finegoldia	Flavobacterium	Flexispira	Fusobacterium	Gemmiger	Geobacillus	Geobacter	Granulicatella	HA73	Haemophilus	Helicobacter	Hyphomicrobium	Kaistobacter	Kosmotoga	Lachnoanaerobaculum	Lachnospira	Lactobacillus	Lactococcus	Lautropia	Leptotrichia	Lysobacter	Massilia	Megamonas	Megasphaera	Mesorhizobium	Methanobacterium	Methanosaeta	Methylobacterium	Microbacterium	Micrococcus	Moraxella	Mucispirillum	Mycobacterium	Mycoplasma	Neisseria	Nitrosomonas	Nitrospira	Nocardioides	Ochrobactrum	Odoribacter	Oleibacter	Olsenella	Oscillospira	Paenibacillus	Paludibacter	Parabacteroides	Paracoccus	Parvimonas	PD-UASB-13	Pediococcus	Pelomonas	Peptococcus	Peptoniphilus	Peptostreptococcus	Petrimonas	Phascolarctobacterium	Phyllobacterium	Porphyromonas	Prevotella	Propionibacterium	Propionicimonas	Proteiniclasticum	Pseudomonas	Pseudoxanthomonas	Ralstonia	Rhodococcus	Rhodoplanes	Roseburia	Roseococcus	Roseomonas	Rothia	Rubrivivax	Rubrobacter	Ruegeria	Ruminococcus	Schwartzia	Sedimentibacter	Selenomonas	Serratia	SHD-231	Shewanella	Sphingobacterium	Sphingobium	Sphingomonas	Sporanaerobacter	Staphylococcus	Stenotrophomonas	Streptococcus	Sutterella	Syntrophobacter	Syntrophomonas	T78	Tannerella	Thermomonas	Thioalkalimicrobium	Treponema	Turicibacter	vadinHB04	Veillonella	Weissella	Zoogloea	Group
SY65	0	0.000438507724482224	0	0	0	0	0.000371044997638805	0	0	0	0	0	0	0	0	0	0.000236119543951967	0	0	0	0	0	0	0	0.000438507724482224	0	0	0.00317074816164069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000438507724482224	0	0	0	0	0	0	0.000101194090265129	0	0.0101531403899346	0	0	0	0	0	0	0	0	0	0.000640895905012481	0	0	0	0	0.196653848748566	0	0	0.00165283680766377	0	0	0.00104567226607299	0	0	0	0	0	0	0.00802806449436686	0	0	0	0	0	0.000202388180530257	0	0	0	0	0	0	0	0.000978209539229576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000303582270795386	0	0	0	0	0	0	0	0	0	0	0	0.508601497672536	0.209775349119611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000236119543951967	0	0	0.0247588207515348	0.0081629899480537	0.000168656817108548	0	0	0	0	0	0	0	0	0	0	0	0	Batch1
SY66	0.000745467557251908	0.00399570610687023	0.00837905534351145	0	0	0	0.0135376908396947	0	0	0.000208730916030534	0	0	0	0	0.00184875954198473	0	0.00193821564885496	0.00849833015267176	0.000477099236641221	0	0	0	0	0.000924379770992366	0.00161020992366412	0	0.00125238549618321	0.0712666984732824	0.0106452767175573	0.0148795324427481	0	0.00104365458015267	0	0	5.96374045801527e-05	0.000119274809160305	0.0247197041984733	0.000685830152671756	0	0	0	0	0.000596374045801527	0.102606154580153	0	0	0	0.0360209923664122	0	0.00837905534351145	0.0140147900763359	0	0	0.00155057251908397	0	0	0	0.00590410305343511	0.000596374045801527	0.00161020992366412	0	0.00056655534351145	0.0032800572519084	0	0.000417461832061069	0	0	0.00336951335877863	0	0.0383468511450382	0	0	0.0011331106870229	0.00181894083969466	0.00134184160305344	0.00316078244274809	0	0.00223640267175573	0	0	0.00348878816793893	0.00161020992366412	0.000834923664122137	0.00104365458015267	0.000834923664122137	0	0.00158039122137405	0.249254532442748	0.00378697519083969	0	0	0.00089456106870229	0	0.00459208015267176	0	0.00137166030534351	0.000268368320610687	0	0.0202767175572519	0	0	0.00110329198473282	0.00247495229007634	0	0.000387643129770992	0	0	0.00205749045801527	0.000238549618320611	0	0.00256440839694656	0	0	0.0133885973282443	0	0.00107347328244275	0.0114503816793893	0	0	0	0	0	0	0	0	0.00056655534351145	0	0	0.000626192748091603	0.00745467557251908	0.00336951335877863	0	0	0.00512881679389313	0	0	0	0.00250477099236641	0.0220360209923664	0	0	0.000834923664122137	0.00116292938931298	0	0	0.00972089694656489	0	0	0	0	0	0.00110329198473282	0.000208730916030534	0	0.00202767175572519	0	0	0.0441018606870229	0.029281965648855	0.00405534351145038	0	0	5.96374045801527e-05	0	0.00122256679389313	0	0.000417461832061069	0.0283575858778626	0	0	0.00569537213740458	0	Batch1
SY67	0	0.000700203496641211	0.000371983107590644	0	0	0	0.00256011903459443	0	0	0.000218813592700379	0	0	0	0	0.000218813592700379	0	0.000175050874160303	0.000875254370801514	0.0222314610183585	0	8.75254370801514e-05	0	0	0.000218813592700379	0.000284457670510492	0	0	0.00291022078291503	0.237544036235531	0.000350101748320606	0	0.000262576311240454	0	0.000547033981750946	0	0	8.75254370801514e-05	0.000109406796350189	0	0	0	0	0	0	0	0	0	0.0428218200914641	0	0.00030633902978053	0.0243977155860922	0	0	0	0	0	0	0.000262576311240454	0	0	0	0	0	0	0	0	0	0.000328220389050568	0.000328220389050568	0.000700203496641211	0	0	0	0	0.000371983107590644	0	0	0.000196932233430341	0	0	0	0	0	0.000196932233430341	0	0	0.000175050874160303	0.00203496641211352	0.000175050874160303	0	0	0.000175050874160303	0	0.00328220389050568	0	0	0	0	0	0	0	0.000459508544670795	0	0	0	0.000196932233430341	0	0	0	0	0	0	0	0.000853373011531476	0	8.75254370801514e-05	0	0	0	0	0	0	0	0	0	0	0.000109406796350189	0.00113783068204197	0.000481389903940833	0.00201308505284348	0.000503271263210871	0	0	0.000525152622480908	0	0	0	0.000722084855911249	0.000262576311240454	0	0	0.000481389903940833	0.000196932233430341	0	0	0.000131288155620227	0	0	0	0	0	0	0	0	0.00275705126802477	0	0.047416905538172	0.0045075600096278	0.368131988359117	0	0	0	0	0	0	0	0.000131288155620227	4.37627185400757e-05	0	0.210017286273823	0	0	Batch1
SY68	0.00213128729752771	0.00445930880713489	0.00206570922683455	0	0	0	0.0112794281592236	0	0	0	0	0	0	0	0.00157387369663584	0	0	0.00534461276149256	0.00311495835792511	0	0.000524624565545282	0	0	0.00118040527247688	0.00186897501475507	0	0.00422978555970883	0.0406584038297593	0.0255098694996393	0.00301659125188537	0	0.000163945176732901	0	0.00462325398386779	0	0	0.00186897501475507	0	0.0140337071283363	0	0	0	0	0.0130172470325923	0	0	0	0.0100990228867467	0	0.0108859597350646	0.0721358777624762	0.000622991671585022	0	0.00331169257000459	0	0	0	0	0.00331169257000459	0.00393468424158961	0	0.00334448160535117	0	0	0	0	0	0.000721358777624762	0	0.00688569742278182	0	0	0.0057708702209981	0	0.00272148993376615	0	0	0.000327890353465801	0	0	0	0.00596760443307758	0.00291822414584563	0.0164273067086366	0	0	0.00386910617089645	0.0421339104203554	0	0	0	0.010623647452292	0.00163945176732901	0.00203292019148797	0	0.000196734212079481	0	0	0	0	0	0	0	0	0	0.0011476162371303	0	0.00445930880713489	0.00419699652436225	0	0.00321332546396485	0	0	0.0110499049117975	0	0	0.00449209784248147	0	0	0	0	0	0	0	0	0	0	0.00413141845366909	0.00265591186307299	0.134828513345137	0.00360679388812381	0	0	0.00104924913109056	0	0	0	0.0065905961046626	0.00386910617089645	0	0	0	0.00236081054495377	0	0	0.0206570922683455	0	0	0	0	0.00104924913109056	0	0.000852514919011083	0	0.0119352088661552	0	0	0.0334120270181651	0.0270837431962752	0.00508230047871992	0	0	0	0	0.0011476162371303	0	0.00727916584694078	0.00668896321070234	0	0.0100662338514001	0	0	Batch1
SY69	0	0.0071164406589712	0.00123276924801076	0	0	0	0.0164182449848706	0	0	0.00156897904292278	0	0	0	0	0.000588367141096044	0	0.000868541970189398	0.000700437072733386	0.00411856998767231	0	0.000168104897456013	0	0	0.112518211363891	0.0312955284097277	0	0.000616384624005379	0.022638126190743	0.00683626582987784	0.0026896783592962	0	0.000560349658186709	0	0.00224139863274683	0	0	0.00215734618401883	0.0018211363891068	0.000140087414546677	0	0	0.000840524487280063	0.000952594418917404	0.000168104897456013	0	0	0	0.00563151406477642	0	0.0066401434495125	0.0145971085957638	0	0	0.00120475176510142	0	0	0	0.00263364339347753	0.0053793567185924	0.000868541970189398	0.000364227277821361	8.40524487280063e-05	0.000420262243640031	0	0	0	0	0.125378236019276	0.00367029026112294	0.00476297209458702	0	0	0.000784489521461392	0	0.00372632522694161	0.00154096156001345	0	0.000448279726549367	0	0	0.00151294407710411	0.000420262243640031	0.000280174829093354	0.00495909447495237	0	0	0.000448279726549367	0.0371511823377788	0.000196122380365348	0	0	0.00162501400874145	0.00367029026112294	0.000840524487280063	0	0	0	0	0.013112182001569	0	0	0.00921775187717135	0	0.000252157346184019	0.000448279726549367	0.00395046509021629	0	0.000616384624005379	0.000420262243640031	0	8.40524487280063e-05	0	0	0.00605177630841645	0	0	0.00434270985094699	0	0	0	0	0	0	0	0	0	0.000532332175277373	0.0270368710075087	0.000448279726549367	0.0143169337666704	0.00162501400874145	0	0	0.0122716575142889	0	0	0	0.00142889162837611	0.00322201053457357	0	0	0.00159699652583212	0	0	0	0.00201725876947215	0	0	0	0	0	0.0057716014793231	0.000896559453098734	0	0.150986215398409	0	0	0.0766558332399417	0.0149893533564945	0.00285778325675221	0.000392244760730696	0.000112069931637342	0	0	0.000532332175277373	0	0.000924576936008069	0.00291381822257088	0	0	0	0	Batch1
SY70	0.00916541817220411	0.0910666549161305	0.00111630093122999	0	0	0	0.000470021444728416	0	0	0.000411268764137364	0	0	0	0	0	0	0.00405393496078259	0.00161569871625393	0.000205634382068682	0	0	0	0	0	0.000940042889456832	0	0.000705032167092624	0.0626891101906524	0.00217384918186892	0.00249698892511971	0	0	0	0.00029376340295526	0.0229429217708058	0	0	0.000205634382068682	0	0	0	0	0	0.000352516083546312	0	0	0	0.00240885990423313	0	0.0133956111747598	0.0362210275843835	0	0	8.81290208865779e-05	0	0	0	0	0	0.00196821479980024	0	0	0.0022619782027555	0	0	0	0	0	0	0.0614846802385359	0	0	5.8752680591052e-05	0	0.00126318263270762	0.0038483005787139	0	0	0	0	0	0.00044064510443289	0	0.000705032167092624	0	0	0.0108104932287536	0.00464146176669311	0.00014688170147763	0	0	0.000528774125319468	0	0.0172145354131782	0	0	0	0	0	0	0	0.000675655826797098	0.000646279486501572	0	0	0	0	0.00014688170147763	0	0	0.0081372462618607	0	0	0.0730295819746776	0	0	0.0640697981845422	0	0	0	0	0	0	0	0	0	0	0.0022619782027555	0	0.350019094621192	0.004523956405511	0	0	0.000763784847683676	0	0	0	0	0.0349284686113804	0	0	0	0	0	0	0.00878352574836227	0	0	0	0	0	0.000822537528274727	0	0	0.00143944067448077	0	0.0023794835639376	0.00364266619664522	0.00340765547428101	0.0443582738462442	0	0	0	0	0	0	0	0.000264387062659734	0	0	0	0	Batch1
SY71	0	0.00096610578858385	0.00384429595040657	0	0	0	0.000845342565010869	0	0	0	0	0	0	0	8.05088157153208e-05	0	0	0	0.000161017631430642	0	0	0	0	0	0	0	0	0.0045286208839868	0.000422671282505434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000583688913936076	0	0.00187182996538121	0.00223411963610015	0	0	0	0	0	0	0.0608646646807825	0	0	0	0	0.000885596972868529	0	0	0	0	0	0	0.000181144835359472	0	0	0	0.00112712342001449	0.000523307302149585	0	0	0	0	0	0	0.000845342565010869	0	0	0	0	0	0.853312937766685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000422671282505434	0	0	0	0	0	0	0	0.000100636019644151	0	0	0.00724579341437887	0	0	0.000342162466790114	0	0	0	0	0	0	0	0	0	0	0.000241526447145962	0	0.000704452137509057	0.000422671282505434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000865469768939699	0	0	0	0	0	0	0	0	0.000503180098220755	0	0	0.014813622091619	0.000784960953224378	0.000100636019644151	0	0	0	0	0	0	0	0.000221399243217132	0	0	0	0	Batch1
SY72	0.0017957466458018	0.0165721761883995	0.000461763423206177	0	0	0	0.00115440855801544	0	0	0	0	0	0	0	0	0	0	0.00017957466458018	0.00223185654549652	0	0	0	0	0	0.00123136912854981	0	0	0.00905569379954337	0	0.0105435981632077	0	0	0	0	0	0	0.000384802852671814	0	0	0	0	0	0	0.000307842282137452	0	0	0	0.0191888355865678	0	0.00433544547343578	0.0189066468279418	0	0	0	0	0	0	0.00133398322259562	0	0.00315538339190888	0	0	0.00577204279007722	0	0	0	0	0	0.00125702265206126	0.0167774043764911	0	0	0.000410456376183269	0	0.00264231292167979	0.0114414714861086	0	0.0290654421384777	0	0	0.00110310151099253	0.00035914932916036	0	0	0	0	0.00300146225084015	0.2707729406634	0.00053872399374054	0	0	0.000769605705343629	0	0.000461763423206177	0	0	0	0	0.000102614094045817	0	0	0.00128267617557271	0	0	0	0.00017957466458018	0.000282188758625997	7.69605705343629e-05	0	0	0	0	0	0.00823478104717683	0	0.000102614094045817	0.00523331879633668	0	0	0	0	0	0	0	0	0.000487416946717632	0.0148790436366435	0.00120571560503835	0.00400194966778687	0.0259870193171032	0	0	0	0.00143659731664144	0	0	0	0	0.0724198968728355	0	0	0	0	0	0	0.00600292450168031	0	0	0	0	0	0	0	0	0.00110310151099253	0	0	0.0136476745080937	0.293501962494549	0.000307842282137452	0	0	0	0	0.00130832969908417	0	0.0522818809163439	0.000795259228855083	0	0	0	0	Batch1
SY73	0.00369965525939628	0.010258135037417	0.00819809972252586	0	0	0	0.00546539981501724	0	0	0	0.000924913814849071	0	0	0	0.00374169679643488	0	0.00138737072227361	0.0050449844446313	0.00117716303708064	0	0	0	0	0.000588581518540318	0.00445640292609098	0	0.00445640292609098	0.110485159337425	0.00731522744471538	0.00601193979651896	0	0.00147145379635079	0	0.0124442949634239	0	0	0.000630623055578912	0.0137475826116203	0.000168166148154377	0	0	0.000294290759270159	0.00273269990750862	0.000840830740771883	0	0	0	0.0112250903893046	0	0.002900866055663	0.0949718321701841	0	0	0.00781972588917851	0	0	0	0.00264861683343143	0.000924913814849071	0.0014294122593122	0	0.00147145379635079	0.00449844446312957	0	0	0	0	0.00344740603716472	0.00458252753720676	0.00554948288909443	0	0	0.00159757840746658	0	0.0235432607416127	0.000798789203733289	0	0	0	0	0.00441436138905238	0.00210207685192971	0.0014294122593122	0.00899688892625914	0	0	0	0.0543597073909022	0.00130328764819642	0	0	0.000672664592617506	0	0.00163961994450517	0	0.00109307996300345	0	0	0	0	0	0.0130328764819642	0.00155553687042798	0.00189186916673674	0.00168166148154377	0.00155553687042798	0	0.00130328764819642	0.00197595224081392	0	0.00121920457411923	0	0	0.0129067518708484	0	0	0.00563356596317161	0	0	0.000168166148154377	0.00105103842596485	0	0	0	0	0	0.00206003531489111	0.00462456907424535	0.0290086605566299	0.0182460270747499	0.0219877238711847	0.000210207685192971	0	0.0260657529639284	0	0	0	0.00958547044479946	0.00756747666694694	0	0	0	0	0	0	0.0064323551669049	0	0	0	0	0	0	0.00184982762969814	0	0.00689481207432944	0	0.124274783486084	0.0668880854284033	0.0143361641301606	0.00176574455562095	0.000252249222231565	0	0.000210207685192971	0	0.00126124611115782	0	0.00470865214832254	0.00243840914823846	0	0.00302699066677878	0	0	Batch1
SY74	0.00388422035480859	0.00407096171802054	0.00985994397759104	0	0	0	0.0121008403361345	0	0	0.00160597572362278	0.000186741363211951	0	0	0	0.00126984126984127	0	0.0113165266106443	0.00631185807656396	0.000672268907563025	0	0.00141923436041083	0	0	0.000709617180205416	0.0100840336134454	0	0.000896358543417367	0.135723622782446	0.0162838468720822	0.00186741363211951	0	0.00257703081232493	0	0.000597572362278245	0.00126984126984127	0	0.00164332399626517	0.000410830999066293	0.000672268907563025	0	0	0	0.00302521008403361	0.00339869281045752	0	0	0	0.0101960784313725	0	0.00328664799253035	0.0338375350140056	0.000672268907563025	0	0.000560224089635854	0	0	0	0.00239028944911298	0.00522875816993464	0.0046311858076564	0	0	0.0019047619047619	0	0	0	0	0.00351073762838469	0.0315219421101774	0.00799253034547152	0	0	0.0108309990662932	0	0.0140429505135387	0.00205415499533147	0	0.00216619981325864	0	0	0.00956115779645191	0.00283846872082166	0.00209150326797386	0.00638655462184874	0	0	0.00100840336134454	0.0456769374416433	0.0217366946778711	0	0	0.00997198879551821	0.000298786181139122	0.00224089635854342	0	0.001531279178338	0	0	0.00183006535947712	0	0	0.0145284780578898	0	0.00126984126984127	0.00369747899159664	0.00836601307189543	0	0.00250233426704015	0.00197945845004669	0	0.00212885154061625	0	0	0.0110550887021475	0	0	0.00492997198879552	0	0	0	0.0134827264239029	0	0	0	0	0.000971055088702147	0.00560224089635854	0.00459383753501401	0.0123996265172736	0.0232679738562091	0.00224089635854342	0	0	0.0432119514472456	0	0	0	0.0061624649859944	0.00743230625583567	0	0	0.00448179271708683	0.00112044817927171	0	0	0.0343230625583567	0	0	0	0	0	0	0.00227824463118581	0	0.0112791783380019	0	0.0175536881419234	0.0718580765639589	0.0362278244631186	0.00298786181139122	0	0	0	0	0.0103081232492997	0	0.00407096171802054	0.000634920634920635	0	0	0	0	Batch1
SY75	0.000700544269008999	0.00813709112464299	0.00538880206929999	0	0	0	0.011909252573153	0	0	0.000484992186237	0.000592768227622999	0	0	0	0.003933825510589	0	0.003664385407124	0.002424960931185	0.044834833216576	0	0	0	0	0.001562752600097	0.00910707549711699	0	0.004903809883063	0.0839036482190009	0.00969984372473999	0.00781376300048499	0	0	0	0	0	0	0.001886080724255	0.00770598695909899	0.00533491404860699	0	0	0.001670528641483	0.001778304682869	0	0	0	0	0.012502020800776	0	0.004634369779598	0.12124804655925	0	0	0.016004742145821	0	0	0	0.000431104165544	0.003179393220887	0.001508864579404	0	0.001508864579404	0.00431104165544	0	0	0	0	0.002586624993264	0.00996928382820499	0.00808320310394999	0	0	0.002802177076036	0.004957697903756	0.014172549442259	0.001670528641483	0	0.003017729158808	0	0	0.002909953117422	0.00652045050385299	0.00689766664870399	0.003071617179501	0	0	0.001886080724255	0.0545885649620089	0.003556609365738	0	0	0.001832192703562	0.001832192703562	0.001293312496632	0	0.00511936196583499	0	0.000107776041386	0.000700544269008999	0	0	0.011424260386916	0.001293312496632	0.019453575470173	0.001724416662176	0.00269440103465	0	0.00269440103465	0.003879937489896	0	0.001185536455246	0	0	0.015465861938891	0	0.000215552082772	0.00511936196583499	0	0	0	0.001508864579404	0	0	0	0	0	0.000377216144851	0.002047744786334	0.0161664062079	0.019022471304629	0.003610497386431	0	0	0.030015627526001	0	0	0	0.028291210863825	0.00786765102117799	0	0	0.002047744786334	0.002317184889799	0	0	0.00668211456593199	0	0	0	0	0	0.000592768227622999	0.00727488279355499	0	0.013040901007706	0	0.002101632807027	0.0618095597348709	0.00926873955919599	0.002371072910492	0	0.000107776041386	0.000269440103465	0	0.00549657811068599	0	0.001562752600097	0.003448833324352	0	0.002532736972571	0.001832192703562	0	Batch1
SY76	0.00126363674655659	0.0105303062213049	0.000758182047933954	0	0	0	0.0108251547955015	0	0	0.00379091023966977	0	0	0	0	0.00139000042121225	0	0.00324333431616191	0.00564424413461944	0.000673939598163515	0	0	0	0	0.000294848574196538	0.00644454740743861	0	0.0102775788719936	0.0612442609831094	0.00951939682405964	0.00202181879449054	0	0.00139000042121225	0	0.00248515226822796	0.00172697022029401	0	0.000926666947474833	0.0168484899540879	0.0419106187607936	0	0	0	0.000800303272819174	0	0	0	0	0.00846636620192915	0	0.000547575923507856	0.0299481908933912	0	0	0.0261151594288362	0	0	0	0.00168484899540879	0.0051387894359968	0.00303272819173582	0	0.00189545511983488	0	0	0	0	0	0.00518091066088202	0.00134787919632703	0.00766606292910998	0	0	0.0100248515226823	0.000800303272819174	0.0098563666231414	0.00252727349311318	0	0.00850848742681437	0	0	0.00122151552167137	0.00244303104334274	0.0211027336674951	0.00290636451708016	0	0	0	0.0259466745292953	0.0023587885935723	0	0	0.00122151552167137	0	0.00223242491891664	0	0.0142790952360895	0.000168484899540879	0.000252727349311318	0.000884545722589613	0	0	0.00661303230697949	0.00206394001937576	0.0324333431616191	0	0.0259887957541805	0	0.00105303062213049	0.0104881849964197	0	0.00248515226822796	0	0	0.0136472768628112	0	0.000968788172360052	0.0133945495134999	0	0	0.000463333473737416	0	0	0	0	0	0	0.00522303188576724	0.00336969799081757	0.0106145486710754	0.0583800176909144	0.00509666821111158	0	0	0.0137736405374668	0	0	0	0.0516827429341645	0.00636030495766817	0	0	0.00294848574196538	0	0	0	0.00332757676593235	0	0	0	0	0.000126363674655659	0	0.00577060780927509	0	0.0114569731687797	0	0.0151215197337939	0.0362663746261741	0.0229981887873299	0.000968788172360052	0	0	0.000168484899540879	0	0.00421212248852197	0	0.00105303062213049	0.00105303062213049	0	0.000294848574196538	0	0	Batch1
SY77	0.000669070363899937	0.00137531130357209	0.00215589339478869	0	0	0	0.00182135821283872	0	0	0.000185852878861094	0	0	0	0	0.00304798721332193	0	0.0294390960115972	0.00122662900048322	0.00252759915251087	0	0	0	0	0	0.0407761216221239	0	0.0017841876370665	0.0660521131472327	0.0069508976694049	0.00985020257963796	0	0.000669070363899937	0	0.00170984648552206	0.00029736460617775	0.000111511727316656	0	0.000185852878861094	0.00167267590974984	0	0	0	0.00479500427461621	0.000371705757722187	0	0	0	0.00364271642567743	0	0.00524105118388284	0.0190685053711482	0	0	0.00100360554584991	0	0	0	0.00724826227558265	0.0133070661264543	0.00215589339478869	0	0.000743411515444374	0.00301081663754972	0	0	0	0	0.00163550533397762	0.00115228784893878	0.0152771066423819	0	0	0.0245697505854366	0	0.00167267590974984	0	0	0	0	0	0.000557558636583281	0.000594729212355499	0.00434895736534959	0.0126751663383266	0	0	0.00144965245511653	0.258112478162287	0.00163550533397762	0	0	0.00761996803330484	0	0.00126379957625544	0	0.00639333903282162	0	0	0.000446046909266625	0	0	0.00234174627364978	0	0.00572426866892168	0.00029736460617775	0.000371705757722187	0	0.00141248187934431	0.0125264840352377	0	0.00382856930453853	0	0	0.0130097015202765	0	0	0.00564992751737724	0	0	0	0.00085492324276103	0	0	0	0	0	0.000780582091216593	0	0.0021930639705609	0.0772776270304427	0.000371705757722187	0	0	0.0127866780656432	0	0	0	0.0174330000371706	0.00665353306322715	0	0	0	0	0	0	0.00981303200386574	0	0	0	0	0	0	0.000594729212355499	0	0.00791733263948259	0	0.00152399360666097	0.0180648998252983	0.00226740512210534	0.00691372709363268	0	0	0	0	0.0304798721332193	0	0	0.000631899788127718	0	0.000483217485038843	0	0	Batch1
SY78	0.00925521350546177	0.00389275074478649	0.00484607745779543	0	0	0	0.00655412115193644	0	0	0.0023038728897716	0.00357497517378352	0	0	0	0.00166832174776564	0	0.000635551142005958	0.00178748758689176	0.00711022840119166	0	0	0	0	0.000595829195630586	0	0	0	0.0944985104270109	0.0750347567030785	0.003733862959285	0	0	0	0	0	0	0.00123138033763654	0	0.0027408142999007	0	0	0	0	0.000317775571002979	0	0	0	0.0570009930486594	0	0.000476663356504469	0.0407149950347567	0	0	0	0	0	0	0.000119165839126117	0	0.0015888778550149	0.0649453823237339	0.016961271102284	0	0	0	0	0	0.00941410129096326	0.00480635551142006	0.00313803376365442	0	0	0.000119165839126117	0	0.0321747765640516	0.000913604766633565	0	0.000595829195630586	0	0.00131082423038729	0	0.00083416087388282	0.00583912611717974	0.000913604766633565	0.000198609731876862	0	0.00123138033763654	0.0342005958291956	0.00226415094339623	0	0	0.000953326713008937	0	0.00107249255213505	0	0	0.000317775571002979	0.000794438927507448	0	0	0	0.00214498510427011	0.000556107249255213	0.00131082423038729	0	0.00579940417080437	0.020377358490566	0.0848063555114201	0.0011519364448858	0	0.000238331678252234	0	0	0.00409136047666336	0	0.000119165839126117	0.00337636544190665	0	0	0	0.00107249255213505	0	0	0	0	0	0.000913604766633565	0	0.0543396226415094	0.00901688182720953	0.00107249255213505	0.0195431976166832	0	0.0142204568023833	0	0	0	0.00802383316782522	0.00262164846077458	0	0	0.00361469712015889	0.0134657398212512	0	0	0.00182720953326713	0	0	0	0	0.000238331678252234	0	0.00146971201588878	0	0.00349553128103277	0	0.00262164846077458	0.0370605759682224	0.027408142999007	0.010883813306852	0	7.94438927507448e-05	0.000595829195630586	0	0.0185898709036743	0	0.00131082423038729	0.0341211519364449	0	0.000913604766633565	0	0	Batch1
SY79	0.000285725947997877	0.00797991754765501	0.0010408588105637	0	0	0	0.00314298542797665	0	0	0	0	0	0	0	0.000183680966570064	0	0	6.1226988856688e-05	0.000673496877423568	0	0	0	0	0	0.0013674027511327	0	0	0.0130617576227601	0.00118372178456264	0.00132658475856157	0	0.000571451895995755	0	0	0.000102044981427813	0	0.000204089962855627	0.000265316951712315	0	0	0	0.000122453977713376	0.000102044981427813	0	0	0	0	0.00187762765827177	0	0.000938813829135883	0.0117555818604841	0	0	0	0	0	0	0.000387770929425691	0.000653087881138006	0	0	0	0.000224498959141189	0	0	0	0	0.000632678884852443	0.00102044981427813	0.00275521449855096	0	0	0.000795950855136944	0.000244907955426752	0.00220417159884077	0.00030613494428344	0	0	0	0	0.00114290379199151	0.00783705457365607	0	0	0	0	0	0.00642883382995224	0.000510224907139067	0	0	0.000408179925711254	0	0.000163271970284501	0	0	0	0	0.0015306747214172	0	0	0.00283685048369321	0.00404098126454141	0	0	0.000653087881138006	0	0	0	0	0.00340830237968897	0	0	0.0128984856524756	0	0	0.00281644148740765	0	0	0	0	0	0	0	0	0	0.00222458059512633	0.000755132862565819	0.00212253561369852	0.00126535776970489	0.000408179925711254	0	0	0.00328584840197559	0	0	0	0.000938813829135883	0.00159190171027389	0	0	0	0	0	0	0.00173476468427283	0	0	0	0	0	0.00414302624596922	0.000448997918282379	0	0.812073962202539	0	0	0.017592554798155	0.000367361933140128	0.000551042899710192	0	0	0	0	0.000795950855136944	0	0.000163271970284501	0	0	0	0.00222458059512633	0	Batch1
